TT/DP/13388/20/01/00019;kredit_transfer;800000;0;11;2020-01-08
TT/DP/04692/20/01/00017;cash;7000000;-;11;2020-01-08
TT/DP/01354/20/01/00011;;0;;0;0000-00-00
TT/DP/07719/20/01/00007;cash;2000000;;11;2020-01-08
TT/DP/12143/20/01/00029;cash;4400000;;11;2020-01-08
TT/DP/05545/20/01/00021;cash;800000;;0;2020-01-08
TT/DP/12144/20/01/00031;cash;1100000;TUNAI;11;2020-01-08
TT/DP/08549/20/01/00010;cash;1100000;;11;2020-01-08
TT/DP/08549/20/01/00011;cash;5000000;;11;2020-01-08
TT/DP/13621/20/01/00010;cash;2000000;;11;2020-01-08
TT/DP/13382/20/01/00030;cash;1000000;;11;2020-01-08
TT/DP/07465/20/01/00006;cash;1500000;;11;2020-01-08
TT/DP/07628/20/01/00059;cash;2000000;-;11;2020-01-08
TT/DP/12142/20/01/00034;cash;500000;;0;2020-01-08
TT/DP/13388/20/01/00020;cash;2500000;0;11;2020-01-08
TT/DP/12144/20/01/00032;cash;1100000;TUNAI;11;2020-01-08
TT/DP/06112/20/01/00023;cash;1200000;;11;2020-01-08
TT/DP/05621/20/01/00015;cash;1700000;;11;2020-01-08
TT/DP/07781/20/01/00007;cash;2000000;;11;2020-01-08
TT/DP/13381/20/01/00015;cash;800000;;11;2020-01-08
TT/DP/00888/20/01/00018;;0;;0;0000-00-00
TT/DP/05545/20/01/00022;cash;1100000;;0;2020-01-08
TT/DP/13384/20/01/00029;cash;1200000;;11;2020-01-08
TT/DP/13382.2/20/01/00002;cash;2000000;;11;2020-01-08
TT/DP/13388/20/01/00021;cash;2500000;0;11;2020-01-08
TT/DP/12144/20/01/00033;cash;2200000;TUNAI;11;2020-01-08
TT/DP/12142/20/01/00035;cash;930000;;0;2020-01-08
TT/DP/06935/20/01/00013;cash;2000000;;11;2020-01-08
TT/DP/12144/20/01/00034;cash;1100000;TUNAI;11;2020-01-08
TT/DP/12143/20/01/00030;cash;1100000;;11;2020-01-08
